泌阳县羊册镇王续奶粉专卖:{"lng":113.26009827017658,"lat":32.99181051228516}
鞍山5号:{"lng":123.0077633288837,"lat":41.118743682153465}
B上海淞沪路又一城店:{"lng":121.51330123800733,"lat":31.328638403327023}
上海乐惠米业有限公司（100228）:{"lng":121.50808387152061,"lat":31.216223263658232}
奉贤丰鲜店:{"lng":121.56064167963345,"lat":30.915122452605868}
同济大学（南苑快餐/小炒）:{"lng":121.40259819107824,"lat":31.274316667154544}
上海新隆食品商行:{"lng":121.48789948569473,"lat":31.24916171001514}
燕南飞商贸:{"lng":116.3170619905102,"lat":39.996452513389244}
上海市浦东新区北蔡幼儿园:{"lng":121.5678225309009,"lat":31.190679886807754}
上海市金山区邵帅肉店:{"lng":121.24840817975154,"lat":30.83508077708232}
无锡市澳美肉品:{"lng":119.8264084508533,"lat":31.369664207747714}
天津伊利乳业有限公司:{"lng":117.21081309155257,"lat":39.143929903310074}
上海良友海狮实业有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海冒晟餐饮管理有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
味之鲜-常州多西:{"lng":119.98186101345706,"lat":31.771396744684242}
益海嘉里（白城）粮油食品工业有限公司:{"lng":122.84077667910014,"lat":45.621086275218886}
南浦食品（集团）有限公司:{"lng":113.47401567588369,"lat":22.969077130979354}
普陀区兰田路石泉全姐加盟超市（预付）:{"lng":121.42770980688061,"lat":31.25358530272837}
上海永伟食品销售有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
福建平和西溪农产品开发有限公司:{"lng":117.3025042437976,"lat":24.446632381137846}
世纪联华北斗星店:{"lng":121.44230262627997,"lat":31.330766928727957}
迪亚保屯:{"lng":113.45930349773779,"lat":23.115777858469063}
浦城店(家家乐):{"lng":118.5242975985648,"lat":27.945164125784732}
味之鲜-合肥好滋味:{"lng":117.28269909168304,"lat":31.86694226068694}
海南海控置业有限公司希尔顿酒店):{"lng":110.32063545539158,"lat":20.035218032491404}
上海铸林农业发展有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
三角地-海伦55号:{"lng":126.89712924927524,"lat":47.44726960483674}
B1-0813裘锦秋实验学校2703①:{"lng":121.47194863407624,"lat":31.246093970107637}
打浦永辉:{"lng":121.4778952368912,"lat":31.20546021682742}
雅培贸易（上海）有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
益海粮油工业有限公司:{"lng":114.6764608356083,"lat":33.59882912494672}
深圳德信昌:{"lng":113.85433154900907,"lat":22.743268653527355}
万有全（文琦）:{"lng":121.50025981018982,"lat":31.183840588911877}
乳山133(农工商):{"lng":121.5297879779459,"lat":36.976575050290634}
华东政法大学一食堂2楼9号窗口:{"lng":121.42366111969288,"lat":31.23471265341435}
上海紫鸿食品有限公司:{"lng":121.18890604246484,"lat":31.176489219432945}
上海合德食品有限公司:{"lng":121.47863148808717,"lat":31.399995890188492}
刘德高:{"lng":114.56446808820407,"lat":29.842403098172316}
上海炫化贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海好唯加食品有限公司:{"lng":121.47052972908256,"lat":31.267660981523395}
上海东滩农业科技公司:{"lng":121.85448107617314,"lat":31.472310399638914}
0455仙霞优客专卖:{"lng":117.68931094983945,"lat":36.214903881803906}
如明肉类经营部:{"lng":113.86717839576413,"lat":27.636087230959934}
宁波华联商旅发展有限公司:{"lng":121.5934288963611,"lat":29.880241595697033}
大嘴生鲜超市加盟 预付 唐光辉:{"lng":121.76978182590943,"lat":39.05000904036356}
吉林成一禽业开发有限责任公司:{"lng":126.12677554940286,"lat":44.98807365060061}
烟台鼎丰科技有限公司:{"lng":121.30955503008511,"lat":37.53656156285964}
盘锦金鼎盛米业有限公司:{"lng":122.07322781023007,"lat":41.14124802295616}
上海日粉有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海诺申食品贸易有限公司:{"lng":121.4495098607425,"lat":31.262302525564987}
B1-0501a华师大附属周浦中学5201a①学生:{"lng":120.08294257147568,"lat":30.09685300777159}
龙上农副产品市场:{"lng":121.3425860830092,"lat":31.229915335840662}
广西东门南华糖业有限公司:{"lng":106.90487111442508,"lat":23.7299627592625}
中厍农贸市场:{"lng":121.14709198707804,"lat":30.9490137403255}
维利奥（上海）食品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海市浦东新区绿川幼儿园:{"lng":121.55622009418829,"lat":31.176798956520564}
康士233(伍缘折扣超市):{"lng":121.420203541785,"lat":31.02646230348805}
上海豆乡食品有限公司:{"lng":121.34598769648383,"lat":30.71964368656667}
上海市普陀区阳光娃娃幼儿园:{"lng":121.44520398958558,"lat":31.268742849298377}
苏州淳润商贸有限公司:{"lng":120.61990711548988,"lat":31.317987367952437}
伊利加盟(华联):{"lng":116.59545477314086,"lat":35.41197509621959}
上海电视台白领餐厅(H):{"lng":121.4719370665962,"lat":31.233730988223538}
帝斯曼维生素贸易（上海）有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海弘阳农业有限公司:{"lng":120.45103726955172,"lat":31.41562276909927}
常客隆信一店:{"lng":120.76155965373057,"lat":31.672725247579407}
环桥店加盟联华预付:{"lng":113.0228454831735,"lat":22.963974320304434}
小南国（华南）:{"lng":113.66515030974716,"lat":34.809174118424046}
壹号蔬菜:{"lng":113.55740941872219,"lat":22.265734918441307}
汾西路:{"lng":121.46158764749367,"lat":31.31973248524661}
杭州恩成婴幼儿用品有限公司:{"lng":120.2193754157201,"lat":30.259244461536102}
曹盘（个体经营）:{"lng":121.48984530525988,"lat":31.24912366006742}
湖南郴州汝城天使宝贝母婴连锁:{"lng":113.67767672321209,"lat":25.55513675364338}
世纪联华黄浦新苑店:{"lng":121.49022134852264,"lat":31.216103567970933}
龙圆沙爹有限公司:{"lng":100.8405489186079,"lat":34.65893009779464}
三合一菜场-张小宝47号:{"lng":121.36982328368217,"lat":31.18602233259867}
上海居昌贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海首品餐饮管理有限公司松江第九分公司:{"lng":121.22679050142115,"lat":31.021244628098586}
苏州高新区杭州贝因美集团孕婴童用品何山加盟店:{"lng":120.14547487565295,"lat":30.2749701599672}
上海市轻研环保科技有限公司:{"lng":121.24890027425423,"lat":31.027512277197342}
上海珺皓投资管理有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海厚睦莱电器科技有限公司:{"lng":121.2843788503708,"lat":31.135990323887054}
河南永城众品实业有限公司:{"lng":116.3307751579138,"lat":33.972013062907585}
联华虎山:{"lng":117.58838203638463,"lat":37.6482133376972}
河南西平米莎吉诺食品公司:{"lng":113.92283839684448,"lat":33.371548929960476}
上海龙上农副产品批发-薛之扣:{"lng":121.48789948569473,"lat":31.24916171001514}
常熟鲁花食用油有限公司:{"lng":120.6447501936397,"lat":31.536923693909994}
上海京龙餐饮管理有限公司第十一分公司:{"lng":121.48789948569473,"lat":31.24916171001514}
明康汇杭州桂花城店:{"lng":120.10220848842611,"lat":30.288760192214962}
崇明大同店(华联供销):{"lng":121.5353975435439,"lat":31.633564930802045}
九亭雨润郊区加盟（预付）:{"lng":111.55652942756927,"lat":32.54239395789639}
上海理创商贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
欧尚（中国）投资有限公司闵行1店:{"lng":121.42683662967066,"lat":31.020440665763974}
香港嘉顿有限公司:{"lng":114.1741794240391,"lat":22.336790404950946}
外滩三号:{"lng":121.49736185775022,"lat":31.239852086904875}
奉贤南桥运河北路（联华）:{"lng":121.45748223231301,"lat":30.91119852812702}
华联马陆（托）:{"lng":119.1937999573606,"lat":34.60444386600099}
上海森界实业有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
姜堰区姜堰镇母婴缘服饰店:{"lng":120.15809238501555,"lat":32.51428510526587}
昌里东路店:{"lng":121.51966455756191,"lat":31.183483321388234}
杭州蓝色钱江店:{"lng":120.20068581565263,"lat":30.231238434438723}
上海欧尚超市有限公司:{"lng":121.53908149763468,"lat":31.320287878647658}
上海品香食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
青岛福兴祥商品配送有限公司:{"lng":120.38442818368189,"lat":36.10521490127382}
上海掌柜的店餐饮管理有限公司:{"lng":121.48667338850414,"lat":31.232737821176592}
上海桃初果蔬专业合作社:{"lng":121.48789948569473,"lat":31.24916171001514}
上海宝山区安达路241号:{"lng":121.49691807057403,"lat":31.36743531935814}
宝通店经销(柳营小区):{"lng":120.1814132943601,"lat":30.267425395547583}
上海环球金融中心柏悦酒店（秀仕）:{"lng":121.51365345551304,"lat":31.239006764206195}
沃尔玛江桥店:{"lng":121.3536891813329,"lat":31.26320379295285}
南通怡园农贸市场（王志清）:{"lng":120.89648145827667,"lat":32.35764481098118}
167西康店:{"lng":123.62402543246901,"lat":41.65962356671894}
上海康大绿色食品发展有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
昆山信谊德商贸有限公司:{"lng":120.96580778410554,"lat":31.32893679549736}
包头市先翔商贸有限责任公司:{"lng":109.84623853249181,"lat":40.64711942570857}
上海力行畜牧专业合作社:{"lng":121.48789948569473,"lat":31.24916171001514}
昆山兄弟食品商行经营部:{"lng":120.96580778410554,"lat":31.32893679549736}
农工商打浦店(119):{"lng":121.4778952368912,"lat":31.20546021682742}
上海美超餐饮管理有限公司海宁路店:{"lng":115.38815299321377,"lat":22.790376259406656}
上海市宝山区杨泰三村幼儿园:{"lng":121.44616502287101,"lat":31.387193963483092}
36.电力学院（丰衣足食）:{"lng":115.81229728198706,"lat":28.72671238116239}
封浜制药厂:{"lng":121.30313576226675,"lat":31.268243836026123}
上海都是生活企业发展有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海乾乐工贸有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
七号桥1#:{"lng":121.29075286694741,"lat":31.374760061171614}
优宜家（单位加盟）:{"lng":119.9184192665781,"lat":31.816106842071356}
上海天成企业发展有限公司（干杂）:{"lng":121.48789948569473,"lat":31.24916171001514}
上海巢凤食品有限公司(吴友良)（加盟）:{"lng":121.48789948569473,"lat":31.24916171001514}
上海二酉食品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海大众汽车:{"lng":121.45003294404097,"lat":31.272285109079608}
苏州南环桥农副产品批发市场:{"lng":120.69564996966642,"lat":31.270162674055094}
上海壹亩实业有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海佐道国际贸易有限公司:{"lng":121.40798910210472,"lat":31.177435563222826}
崇明南门（华联）:{"lng":121.77522690475817,"lat":31.338146205834114}
上海浣沙宫休闲美食有限公司:{"lng":104.5427381001746,"lat":28.69683960070894}
山东临沂新程金锣肉制品有限公司:{"lng":118.31686796961891,"lat":35.255495958882165}
普陀区教育服务配送中心《二中附校》:{"lng":121.40563979694177,"lat":31.239267534041417}
上海博福贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
蔡先生:{"lng":115.9331419079312,"lat":28.64768205308829}
国际饭店西饼屋:{"lng":121.47799621451527,"lat":31.239666734653056}
台州经济开发区婴缘坊孕婴用品超市:{"lng":121.4443221292173,"lat":28.67984328891871}
B1-0703田林第三中学 $2102①:{"lng":121.43626026409764,"lat":31.179569099492518}
上海宝丰联大酒店有限公司:{"lng":121.49379600438427,"lat":31.303689216772636}
上海市松江区九亭镇怀磊食品店:{"lng":121.33564508204556,"lat":31.13840424886325}
合肥金筷子食品有限公司:{"lng":117.28269909168304,"lat":31.86694226068694}
珠海阳光咖啡--唐人街店:{"lng":113.60631074344775,"lat":22.366799143830654}
崇明东风375(农工商):{"lng":121.5488452718498,"lat":31.633628637000168}
如皋市绿玉粮食加工厂:{"lng":120.58014398499533,"lat":32.2736162726057}
上海必胜客有限公司云和花园餐厅:{"lng":121.44939972848698,"lat":31.234671741470176}
河津市城区爱婴世家母婴坊:{"lng":110.7184040878416,"lat":35.58860845053174}
上海肯德基有限公司共和餐厅:{"lng":121.44689960501537,"lat":31.199462300194433}
如东县亚津米业有限公司:{"lng":121.05924442185102,"lat":32.387662145338346}
味之鲜-浙江特特:{"lng":119.95720242066378,"lat":29.159494120760925}
羽山综合市场:{"lng":121.55669696056657,"lat":31.241202933477442}
平昌街:{"lng":114.0141895050861,"lat":22.91918224849087}
上海旺荣餐饮有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
宏新淀粉有限公司:{"lng":120.95473077922313,"lat":31.62785649388156}
梅园菜场宣:{"lng":117.07680963861105,"lat":28.268907293596115}
上海华润万家超市有限公司:{"lng":120.63619122151442,"lat":27.789993974846247}
商丘玉荣副食批发门市部（原商丘玉荣副食门市部）:{"lng":115.64188568785016,"lat":34.43858864024636}
上海羚群食品销售有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海永胜食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海左右食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
世纪联华嘉定安亭店:{"lng":121.16799070544546,"lat":31.311983415928065}
杭州余良诸胡小姐:{"lng":120.2193754157201,"lat":30.259244461536102}
家得利惠南:{"lng":117.0693097510774,"lat":30.512837221988722}
上海市闵行区陆风贵食品经营部:{"lng":121.42502428093465,"lat":31.093537540382123}
崇明农产品加盟（预付）:{"lng":121.5353975435439,"lat":31.633564930802045}
上海厚家食品销售有限公司:{"lng":121.32651610530043,"lat":31.276821226549302}
上海市民办外高桥中学:{"lng":121.58327831018332,"lat":31.362906773283246}
盘溪市场1号(莫霖云)[加盟]:{"lng":120.62339288941112,"lat":31.28885338442892}
麻省理功上海新理想店:{"lng":121.48826162228988,"lat":31.243595037608774}
昌化菜市场239号(李士兵)（散户）:{"lng":121.45666660594387,"lat":31.245447612327233}
上海向进绿色食品有限公司:{"lng":121.47803645051738,"lat":31.284838256471257}
厦门魔味商贸有限公司:{"lng":118.10388604566381,"lat":24.489230612469232}
华润五丰（中国）米业有限公司:{"lng":113.8480419731525,"lat":22.913691776479826}
15.关东黄渡店:{"lng":121.22130199339338,"lat":31.274169137819353}
山东仙坛食品有限公司:{"lng":121.66777609118216,"lat":37.42526122447128}
浦东皇家孕婴祝桥店:{"lng":121.76494149441477,"lat":31.122775540859386}
上海意圣食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
武汉易食铁路餐饮服务有限公司兰州分公司:{"lng":114.31620010268132,"lat":30.58108412692075}
万有全生鲜食品(九亭）H:{"lng":116.29249764667875,"lat":39.85716575252717}
辽阳县鑫华米业有限公司:{"lng":123.2198212620556,"lat":41.077281158776266}
昆明-郑总:{"lng":102.71460113878045,"lat":25.049153100453157}
崇明金茂:{"lng":121.5353975435439,"lat":31.633564930802045}
上海山鑫农贸市场经营管理有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
特易购商业（上海）有限公司河南南路分公司:{"lng":121.34385736496692,"lat":31.246065335233297}
南京宁颐实业公司颐和公馆酒店:{"lng":118.77615968240737,"lat":32.0685781311931}
祥德路店:{"lng":121.49615930155385,"lat":31.27664601552224}
台金兰（宏伊广场店）:{"lng":121.4915613382756,"lat":31.242615116022375}
北京艾莱发喜食品有限公司:{"lng":116.39748279129098,"lat":39.97803354631831}
合肥市金达贸易行:{"lng":117.28269909168304,"lat":31.86694226068694}
大同市南郊区保华经销部:{"lng":113.22645661564142,"lat":40.05189138740657}
上海新南华田林大酒店有限公司:{"lng":121.41882910381233,"lat":31.17624978073616}
上海团东农副产品有限公司:{"lng":121.77211831854089,"lat":30.969792585091007}
